source_id,sequence_name,original_stem,split,merged_stem,holdout_group,note
g32,D15_20260119061405,D15_20260119061405_frame_0336,val,g32__D15_20260119061405_frame_0336,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0337,train,g32__D15_20260119061405_frame_0337,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0338,val,g32__D15_20260119061405_frame_0338,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0339,val,g32__D15_20260119061405_frame_0339,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0340,train,g32__D15_20260119061405_frame_0340,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0341,train,g32__D15_20260119061405_frame_0341,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0342,train,g32__D15_20260119061405_frame_0342,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0343,test,g32__D15_20260119061405_frame_0343,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119061405,D15_20260119061405_frame_0344,train,g32__D15_20260119061405_frame_0344,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0345,test,g32__D15_20260119061405_frame_0345,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119061405,D15_20260119061405_frame_0346,train,g32__D15_20260119061405_frame_0346,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0347,test,g32__D15_20260119061405_frame_0347,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119061405,D15_20260119061405_frame_0348,val,g32__D15_20260119061405_frame_0348,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0349,train,g32__D15_20260119061405_frame_0349,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0350,train,g32__D15_20260119061405_frame_0350,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0351,train,g32__D15_20260119061405_frame_0351,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0352,train,g32__D15_20260119061405_frame_0352,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0353,val,g32__D15_20260119061405_frame_0353,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0354,train,g32__D15_20260119061405_frame_0354,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0355,train,g32__D15_20260119061405_frame_0355,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119061405,D15_20260119061405_frame_0356,train,g32__D15_20260119061405_frame_0356,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0000,test,g32__D15_20260119203927_frame_0000,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0001,train,g32__D15_20260119203927_frame_0001,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0002,val,g32__D15_20260119203927_frame_0002,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0003,train,g32__D15_20260119203927_frame_0003,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0004,test,g32__D15_20260119203927_frame_0004,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0005,train,g32__D15_20260119203927_frame_0005,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0006,train,g32__D15_20260119203927_frame_0006,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0007,train,g32__D15_20260119203927_frame_0007,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0008,val,g32__D15_20260119203927_frame_0008,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0009,test,g32__D15_20260119203927_frame_0009,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0010,val,g32__D15_20260119203927_frame_0010,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0011,train,g32__D15_20260119203927_frame_0011,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0012,train,g32__D15_20260119203927_frame_0012,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0013,train,g32__D15_20260119203927_frame_0013,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0014,test,g32__D15_20260119203927_frame_0014,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0015,test,g32__D15_20260119203927_frame_0015,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0016,test,g32__D15_20260119203927_frame_0016,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0017,test,g32__D15_20260119203927_frame_0017,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0018,train,g32__D15_20260119203927_frame_0018,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0019,train,g32__D15_20260119203927_frame_0019,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0020,train,g32__D15_20260119203927_frame_0020,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0021,train,g32__D15_20260119203927_frame_0021,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0022,train,g32__D15_20260119203927_frame_0022,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0023,train,g32__D15_20260119203927_frame_0023,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0024,train,g32__D15_20260119203927_frame_0024,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0025,train,g32__D15_20260119203927_frame_0025,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0026,test,g32__D15_20260119203927_frame_0026,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0027,train,g32__D15_20260119203927_frame_0027,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0028,train,g32__D15_20260119203927_frame_0028,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0029,train,g32__D15_20260119203927_frame_0029,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0030,train,g32__D15_20260119203927_frame_0030,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0031,train,g32__D15_20260119203927_frame_0031,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0032,train,g32__D15_20260119203927_frame_0032,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0033,train,g32__D15_20260119203927_frame_0033,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0034,train,g32__D15_20260119203927_frame_0034,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0035,train,g32__D15_20260119203927_frame_0035,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0036,val,g32__D15_20260119203927_frame_0036,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0037,val,g32__D15_20260119203927_frame_0037,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0038,val,g32__D15_20260119203927_frame_0038,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0039,train,g32__D15_20260119203927_frame_0039,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0040,train,g32__D15_20260119203927_frame_0040,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0041,train,g32__D15_20260119203927_frame_0041,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0042,train,g32__D15_20260119203927_frame_0042,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0043,train,g32__D15_20260119203927_frame_0043,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0044,test,g32__D15_20260119203927_frame_0044,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0045,train,g32__D15_20260119203927_frame_0045,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0046,train,g32__D15_20260119203927_frame_0046,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0047,val,g32__D15_20260119203927_frame_0047,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0048,train,g32__D15_20260119203927_frame_0048,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0049,train,g32__D15_20260119203927_frame_0049,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0050,train,g32__D15_20260119203927_frame_0050,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0051,train,g32__D15_20260119203927_frame_0051,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0052,train,g32__D15_20260119203927_frame_0052,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0053,train,g32__D15_20260119203927_frame_0053,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0054,test,g32__D15_20260119203927_frame_0054,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0055,test,g32__D15_20260119203927_frame_0055,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0056,train,g32__D15_20260119203927_frame_0056,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0057,train,g32__D15_20260119203927_frame_0057,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0058,val,g32__D15_20260119203927_frame_0058,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0059,train,g32__D15_20260119203927_frame_0059,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0060,test,g32__D15_20260119203927_frame_0060,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0061,train,g32__D15_20260119203927_frame_0061,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0062,train,g32__D15_20260119203927_frame_0062,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0063,train,g32__D15_20260119203927_frame_0063,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0064,train,g32__D15_20260119203927_frame_0064,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0065,train,g32__D15_20260119203927_frame_0065,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0066,train,g32__D15_20260119203927_frame_0066,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0067,test,g32__D15_20260119203927_frame_0067,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0068,train,g32__D15_20260119203927_frame_0068,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0069,train,g32__D15_20260119203927_frame_0069,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0070,train,g32__D15_20260119203927_frame_0070,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0071,test,g32__D15_20260119203927_frame_0071,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0072,train,g32__D15_20260119203927_frame_0072,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0073,train,g32__D15_20260119203927_frame_0073,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0074,train,g32__D15_20260119203927_frame_0074,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0075,val,g32__D15_20260119203927_frame_0075,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0076,train,g32__D15_20260119203927_frame_0076,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0077,train,g32__D15_20260119203927_frame_0077,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0078,train,g32__D15_20260119203927_frame_0078,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0079,train,g32__D15_20260119203927_frame_0079,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0080,train,g32__D15_20260119203927_frame_0080,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0081,train,g32__D15_20260119203927_frame_0081,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0082,val,g32__D15_20260119203927_frame_0082,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0083,train,g32__D15_20260119203927_frame_0083,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0084,train,g32__D15_20260119203927_frame_0084,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0085,train,g32__D15_20260119203927_frame_0085,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0086,train,g32__D15_20260119203927_frame_0086,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0087,train,g32__D15_20260119203927_frame_0087,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0088,test,g32__D15_20260119203927_frame_0088,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0089,test,g32__D15_20260119203927_frame_0089,unified_holdout_v1,unified_holdout_v1
g32,D15_20260119203927,D15_20260119203927_frame_0090,val,g32__D15_20260119203927_frame_0090,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0091,train,g32__D15_20260119203927_frame_0091,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0092,train,g32__D15_20260119203927_frame_0092,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0093,train,g32__D15_20260119203927_frame_0093,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0094,val,g32__D15_20260119203927_frame_0094,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0095,train,g32__D15_20260119203927_frame_0095,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0096,train,g32__D15_20260119203927_frame_0096,legacy_trainval_balanced_v1,source_balanced_trainval_v1
g32,D15_20260119203927,D15_20260119203927_frame_0097,train,g32__D15_20260119203927_frame_0097,legacy_trainval_balanced_v1,source_balanced_trainval_v1
